age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
16,1,14067,1,1,11,1,4,1,0,0,13,38,1
44,3,6882,4,0,3,0,4,1,90,0,21,38,1
12,1,7139,0,0,11,5,3,0,93,0,13,38,1
5,1,7997,8,1,11,2,4,1,0,0,6,38,0
11,1,5888,3,1,2,1,4,1,0,0,8,7,0
13,1,15272,1,0,9,5,4,0,0,0,8,38,0
3,1,1790,8,1,5,3,4,1,0,0,0,38,0
28,1,4744,3,0,2,0,4,1,0,0,18,38,1
25,1,13714,0,2,3,4,4,0,0,0,8,38,0
17,1,2771,3,1,2,3,4,1,0,0,8,38,0
14,1,7890,1,0,9,0,4,1,0,0,21,38,1
6,1,11468,1,1,3,3,4,0,0,0,8,38,0
33,1,11038,3,0,2,0,4,1,0,0,18,38,0
23,1,11753,3,0,3,0,4,1,0,0,8,38,1
40,1,8143,3,2,0,1,4,0,0,0,13,38,0
18,1,6774,8,0,0,5,4,0,63,0,0,38,0
7,1,3145,1,1,3,3,4,1,0,0,13,38,0
10,1,15060,8,1,0,1,4,0,0,0,0,38,0
10,3,14034,8,1,10,3,4,0,0,0,8,38,1
28,2,6737,3,0,11,0,4,1,0,0,8,38,0
59,1,2861,2,0,9,0,4,1,0,0,0,38,0
6,3,769,8,1,7,1,4,1,0,0,18,38,0
29,1,8353,8,0,3,0,4,1,0,0,8,38,1
21,1,19494,1,0,11,0,4,1,0,0,8,38,1
33,1,9145,3,2,11,1,4,1,0,0,21,38,0
38,1,1396,8,0,11,0,4,1,0,0,18,38,0
55,1,10208,3,0,3,5,4,0,0,0,18,8,0
48,1,5885,8,3,0,1,4,0,0,0,8,38,0
20,1,19494,3,2,2,1,4,1,0,0,8,38,0
22,3,1672,3,0,0,5,4,0,0,0,8,38,0
21,1,353,0,0,2,0,4,1,0,0,8,38,0
29,1,19213,8,0,3,0,4,1,107,0,18,38,1
33,1,6838,3,0,11,0,4,1,0,0,21,38,1
37,1,3044,0,0,3,0,4,1,0,0,8,38,1
23,1,1587,4,1,11,1,4,1,0,0,18,38,1
13,1,5928,6,0,2,0,4,1,41,0,8,38,0
33,1,9145,3,0,4,0,4,1,0,0,3,38,0
11,1,19427,8,1,2,1,4,1,0,0,0,38,0
17,1,19285,0,0,2,0,4,1,0,0,21,38,0
38,1,7811,3,2,5,1,4,1,0,0,8,38,0
3,1,6114,3,1,5,3,4,1,0,0,8,38,0
4,1,4221,8,1,0,1,4,1,0,0,3,38,0
22,1,1953,8,2,7,1,4,0,0,0,0,38,0
26,1,10464,3,0,2,0,4,1,0,0,8,38,1
16,3,253,3,1,7,4,0,1,0,0,8,38,0
9,1,9785,8,1,0,1,4,0,0,0,8,38,0
28,3,3694,2,0,9,0,4,1,0,0,8,38,1
14,3,4642,8,1,7,3,4,0,0,0,21,38,0
15,1,17554,6,0,2,0,4,1,0,0,21,25,0
43,2,3029,3,0,11,0,4,1,0,0,18,38,0
24,1,500,3,0,6,0,4,1,0,0,8,38,1
4,1,17514,8,1,7,3,2,1,0,0,0,38,0
10,1,15339,8,2,0,4,2,0,0,0,4,38,0
16,1,19494,6,2,5,4,4,1,0,0,8,25,0
26,1,7914,3,0,2,0,4,1,0,0,8,38,0
10,1,8027,3,0,2,0,4,1,0,47,8,38,1
1,2,15527,3,1,4,3,4,1,0,0,8,38,0
31,2,18838,8,0,3,0,4,1,0,0,8,38,1
20,1,1448,6,2,3,1,4,1,0,0,18,38,0
41,1,6377,3,0,6,0,4,1,0,0,8,38,0
40,1,19494,3,0,13,0,2,1,93,0,8,38,1
25,3,9369,1,1,0,1,4,0,117,0,8,38,1
7,1,10201,3,1,0,2,4,1,0,0,8,38,0
9,1,18207,1,1,7,2,4,1,0,0,0,38,0
26,2,15068,3,2,2,4,4,1,79,0,18,38,0
17,1,11284,3,0,2,0,4,1,0,0,8,38,0
21,1,992,1,0,3,5,4,0,0,0,8,38,0
34,2,5735,3,0,4,0,4,1,0,0,13,38,1
32,2,10108,2,0,9,5,4,0,0,0,3,38,1
9,1,15961,1,1,0,3,4,0,0,0,8,38,0
11,1,9820,3,2,13,4,2,0,0,0,0,38,0
5,3,563,8,0,11,0,4,1,0,47,5,38,0
9,1,8000,3,2,2,1,4,1,0,0,8,38,0
28,1,13717,3,0,7,0,4,1,0,44,8,38,1
22,1,2644,8,2,3,4,4,0,0,5,8,38,0
6,1,17491,3,0,11,0,4,1,0,0,8,38,0
25,3,3655,1,0,9,0,4,1,0,0,21,38,1
22,3,15379,3,0,2,0,4,1,0,0,8,38,0
26,3,3151,0,2,2,1,4,1,0,0,8,38,0
16,2,589,8,1,4,1,4,1,0,0,21,38,0
51,3,19494,1,0,3,0,4,1,0,0,0,38,0
15,1,4166,1,1,0,1,1,1,0,0,8,38,0
8,1,5490,8,1,0,4,3,1,0,0,8,38,0
36,1,7839,6,0,7,2,4,0,0,0,0,21,0
21,1,2442,0,0,3,0,4,1,0,0,21,38,1
3,1,5405,3,1,6,3,4,1,0,0,8,38,0
9,1,19494,3,0,2,0,4,1,0,0,8,38,0
6,1,8134,3,1,13,3,4,1,0,0,8,38,0
26,3,4788,3,2,12,1,4,0,0,0,8,38,0
12,3,10171,8,1,10,1,4,1,0,0,4,38,0
17,1,8782,3,2,7,4,4,0,0,0,4,38,0
7,1,19494,8,1,11,3,4,1,0,0,3,38,0
27,3,5560,4,0,9,0,4,1,0,0,3,38,1
2,1,1982,8,1,0,1,4,1,0,0,8,38,0
30,1,3801,1,0,0,0,4,1,0,0,8,38,1
23,1,16736,8,2,7,1,4,0,0,0,16,38,0
28,1,3738,3,3,11,4,4,0,0,0,13,38,0
26,1,12520,3,2,5,4,2,0,0,0,13,38,0
33,1,6928,2,2,9,2,4,1,99,0,18,38,1
12,1,12486,1,1,9,1,4,1,0,0,8,38,0
30,1,11737,1,1,3,1,4,1,0,0,18,38,0
7,1,6549,3,1,11,3,4,1,0,0,3,7,0
4,1,6809,3,1,0,3,4,0,0,0,8,38,0
13,2,6981,3,0,3,0,4,1,0,46,18,38,1
57,2,11154,7,2,9,2,4,1,0,0,8,38,0
53,2,6539,8,0,4,0,4,1,40,0,21,38,0
10,1,3989,0,0,2,0,4,1,0,0,8,38,0
15,3,8078,1,2,0,4,1,0,0,0,14,38,0
13,1,770,3,0,5,0,4,1,0,0,18,38,0
12,3,4935,0,2,10,4,4,1,0,0,21,38,0
1,1,14598,3,1,5,3,4,1,0,25,8,38,0
14,1,15812,3,0,2,0,4,1,90,0,8,38,1
22,3,9798,8,0,10,0,4,1,0,0,21,38,0
4,1,1779,8,1,7,3,4,0,0,0,0,38,0
14,1,9497,3,0,13,0,4,1,0,0,6,38,0
16,3,18812,8,0,10,0,4,1,0,0,8,38,0
22,1,13219,7,2,9,1,4,1,0,0,21,38,1
12,1,9169,3,0,2,0,4,1,0,0,8,38,0
17,1,3062,8,0,12,0,4,1,0,17,8,38,0
35,3,13231,1,3,3,4,4,0,0,0,21,38,0
18,1,6594,3,1,11,1,4,1,0,0,0,38,0
16,1,4913,3,0,2,0,4,1,0,0,8,38,0
26,1,9861,1,0,3,0,1,1,0,0,18,38,1
34,3,4417,1,0,3,0,4,1,0,0,8,38,1
19,1,10422,3,1,7,4,4,0,0,0,0,38,0
0,3,14922,3,1,9,3,4,0,0,0,8,38,0
15,1,11718,3,0,2,0,4,1,0,0,8,38,0
22,1,3400,3,1,6,4,2,0,0,0,8,38,0
2,2,8342,8,1,4,3,4,1,0,0,21,38,0
37,1,14401,3,2,0,1,4,1,0,0,8,38,1
28,1,11607,1,2,9,1,4,1,0,0,18,38,1
30,3,3415,1,2,9,1,2,0,0,0,8,38,0
32,2,12680,3,0,4,0,4,1,0,32,21,38,0
15,1,12406,3,2,0,4,4,0,0,0,8,38,0
11,2,6975,3,0,2,0,4,1,0,0,18,38,0
22,2,13640,1,0,11,0,4,1,0,0,8,38,0
10,2,18967,3,1,11,1,4,1,0,0,18,38,0
25,3,6426,4,0,9,5,4,0,0,0,6,38,1
7,1,7660,1,0,9,0,4,1,0,0,12,38,0
28,1,788,1,0,2,0,4,1,0,0,13,38,1
2,1,13119,3,1,7,3,4,1,0,0,0,38,0
29,1,18829,3,0,13,0,4,1,0,0,8,38,1
33,1,8501,3,0,13,0,4,1,0,0,8,38,0
15,1,15460,3,1,0,1,4,0,0,0,10,38,0
30,2,9935,7,0,9,0,4,1,117,0,18,38,1
26,2,950,3,0,4,0,4,1,0,0,18,38,0
12,1,10562,1,1,2,1,4,1,0,0,8,38,0
59,1,17465,1,1,9,3,4,0,0,0,0,38,0
24,1,17948,7,0,3,5,4,0,0,0,18,23,1
7,1,14838,5,1,4,1,4,1,0,0,4,25,0
7,1,561,8,1,4,3,4,1,0,0,18,38,0
7,1,4973,8,1,7,1,4,0,0,0,21,38,0
18,1,19317,3,0,0,5,4,0,0,46,10,38,1
13,1,4760,1,1,0,2,4,1,0,0,8,38,0
29,1,3562,1,2,3,4,4,0,0,0,8,38,0
2,3,12791,8,1,0,3,4,0,0,34,0,38,0
22,1,15256,3,2,2,3,4,1,0,0,3,25,0
26,1,3053,3,0,13,0,4,1,0,0,8,38,0
18,1,10914,3,1,0,1,4,0,0,0,8,38,0
48,1,15754,3,3,11,1,4,0,0,0,0,38,0
17,1,14867,3,2,2,4,4,1,0,0,8,38,0
24,1,2089,0,0,11,0,4,1,0,0,8,38,0
7,2,12293,8,1,4,3,4,1,0,0,21,38,0
7,1,13886,3,1,7,1,0,1,0,0,3,38,0
17,2,9209,4,1,3,1,4,0,72,0,13,9,1
16,1,17511,3,0,11,0,4,1,0,0,8,4,1
20,1,5122,3,1,6,1,4,1,0,0,6,32,0
22,2,12619,3,0,13,0,4,1,0,0,21,38,1
41,1,4947,3,2,7,4,4,0,0,0,0,38,0
19,2,19371,3,0,2,0,4,1,0,0,3,25,0
16,3,16876,8,0,12,5,4,0,65,0,8,38,0
25,3,17873,4,0,9,0,4,1,0,0,21,38,0
40,1,7871,3,2,2,4,4,1,0,0,8,38,0
50,3,2038,3,0,12,0,4,1,0,0,8,38,1
6,1,7929,3,2,2,1,4,1,0,0,8,38,0
18,1,6572,8,0,9,0,0,1,0,0,8,38,0
26,1,6885,1,0,9,0,4,1,0,0,21,21,1
22,2,2724,8,0,4,0,4,1,0,0,21,38,0
19,1,6789,3,1,2,1,4,1,0,0,8,38,0
12,3,8582,0,2,7,4,4,0,0,0,0,38,0
8,1,5392,3,1,5,3,4,1,0,0,8,38,0
37,1,19004,3,2,13,4,2,1,0,0,13,38,1
7,1,14109,3,0,2,0,4,1,0,0,12,38,0
33,2,5283,1,0,11,0,1,1,0,0,21,34,1
53,1,12474,3,0,6,0,4,1,0,0,18,38,0
44,1,17023,1,2,11,1,2,1,72,0,16,38,1
34,3,8266,1,0,3,0,4,1,0,47,8,38,0
21,2,6584,4,0,4,0,4,1,0,0,21,38,0
34,1,6362,3,2,9,4,4,0,0,0,8,38,1
11,1,15006,3,1,7,1,4,1,0,0,8,38,0
49,2,10075,7,0,9,0,4,1,0,0,0,38,1
40,2,4198,3,2,4,1,4,1,0,0,21,38,1
12,1,15201,8,1,0,1,4,0,0,0,8,38,0
4,1,11561,8,1,11,3,2,0,0,0,8,38,0
25,1,18801,3,0,2,3,3,1,0,0,11,38,1
57,1,10761,7,0,9,0,4,1,117,0,18,38,1
33,1,16040,8,2,11,1,4,0,0,0,8,38,0
48,1,9151,3,2,7,2,4,0,0,0,0,38,0
27,1,17721,3,2,7,4,2,0,0,0,0,38,0
17,1,12748,0,0,9,0,4,1,67,0,18,38,1
0,1,3936,3,1,7,3,4,1,0,0,0,38,0
26,1,2949,8,0,13,0,4,1,0,0,21,38,0
15,1,14716,0,2,0,4,4,0,0,0,8,38,0
37,1,8798,1,0,11,0,4,1,49,0,8,38,1
3,1,5873,8,1,0,3,4,0,0,0,0,38,0
6,1,8042,8,1,9,3,4,1,0,0,0,38,0
17,1,14481,3,0,7,0,4,1,0,0,13,38,0
13,1,4335,8,1,11,3,4,1,0,0,0,38,0
15,1,13144,6,0,6,0,4,1,0,0,8,38,0
23,1,4874,1,0,9,0,4,1,0,0,21,20,1
11,1,1660,8,1,2,1,2,1,0,0,8,38,0
27,1,13763,3,0,2,0,4,1,0,0,13,38,1
12,3,18954,0,0,12,5,4,0,0,0,3,26,1
11,1,10202,2,1,9,1,4,1,3,0,18,10,0
20,1,4806,8,0,3,0,4,1,0,0,8,38,0
39,2,15549,8,0,2,0,4,1,0,0,8,38,0
10,1,2168,1,1,9,1,4,1,0,0,8,38,0
17,1,12561,3,2,6,4,4,0,0,0,0,38,0
20,1,9799,3,2,2,1,4,1,0,0,8,38,0
49,2,6569,1,0,11,0,4,1,0,0,8,38,1
2,1,17840,3,1,9,3,4,1,0,0,0,38,0
43,1,11946,0,2,9,4,4,0,0,0,8,38,0
37,2,4256,8,0,13,0,4,1,41,0,0,38,0
30,1,11516,3,0,2,0,4,1,0,0,8,38,1
30,1,17890,8,2,9,1,4,1,0,0,16,38,1
31,2,15191,0,0,2,0,4,1,0,0,21,38,0
33,2,6086,8,0,3,0,4,1,0,0,18,10,1
45,1,9206,3,3,7,4,2,0,0,0,0,38,0
28,1,8589,8,0,7,0,4,1,0,0,8,38,0
38,3,15359,3,0,5,0,4,1,0,0,8,38,0
45,1,17650,3,3,11,1,4,0,0,0,0,38,0
8,1,15115,3,0,6,0,4,1,0,0,8,12,0
32,1,6866,3,2,3,1,4,0,0,0,6,38,0
15,3,11968,8,1,10,4,2,0,62,0,8,38,0
8,3,1674,3,1,5,1,0,1,0,0,8,38,0
22,1,10425,8,0,6,0,4,1,0,0,18,38,0
10,3,5618,8,0,3,0,4,1,0,0,18,38,0
26,1,8039,3,0,7,0,2,1,0,0,8,38,1
13,1,14870,3,2,7,2,1,0,0,0,8,34,0
4,1,704,8,1,11,3,4,0,0,0,0,38,0
16,1,14411,7,0,3,5,4,0,0,0,8,38,1
16,1,9277,8,1,0,1,4,1,0,0,18,38,0
16,1,16393,3,1,0,4,2,0,0,0,6,38,0
53,1,14426,6,3,7,1,4,0,0,0,3,38,0
8,1,14537,8,1,7,3,2,1,0,0,10,38,0
0,1,11371,3,1,7,3,4,1,0,0,0,38,0
3,1,9169,8,1,4,3,4,1,0,0,8,38,0
2,1,18870,8,1,7,2,2,1,0,0,3,38,0
54,3,19494,8,0,3,0,4,1,110,0,8,38,1
14,1,9206,0,0,3,0,4,1,0,0,8,38,0
9,1,16097,1,0,11,0,4,1,0,0,21,38,0
35,1,2378,4,0,3,0,4,1,0,0,8,38,0
9,1,12059,1,1,3,1,4,0,0,0,8,38,0
21,1,9321,3,2,6,1,4,1,0,0,13,38,0
8,1,18061,8,1,7,1,4,1,0,0,8,38,0
5,1,1257,1,1,9,1,4,0,0,0,0,38,0
31,3,428,8,0,10,0,4,1,0,47,8,38,1
36,1,16439,3,0,2,0,4,1,0,0,8,38,1
13,2,457,0,2,2,1,4,1,0,0,18,38,0
27,1,17377,8,0,2,0,4,1,0,0,21,38,1
15,3,2677,1,0,9,0,1,1,0,0,21,38,1
42,2,10950,3,0,2,0,4,1,0,0,0,38,0
32,1,8419,8,2,5,4,2,0,0,0,8,38,0
14,1,13887,3,1,2,1,4,1,0,0,18,38,1
36,1,11499,6,0,2,0,3,1,78,0,8,32,1
27,1,8442,3,1,6,1,4,1,0,0,8,38,0
19,1,5516,1,0,9,0,1,1,0,0,21,23,1
19,1,14387,3,1,11,1,4,0,0,0,8,38,0
20,1,7058,3,0,6,0,4,1,0,0,18,38,1
50,2,8962,3,0,9,5,4,0,110,0,0,8,1
12,1,15412,1,1,11,4,2,1,0,0,8,38,0
35,1,10479,3,2,11,1,4,1,0,0,8,38,0
20,1,16496,3,0,2,0,4,1,0,27,8,38,0
4,1,4529,8,1,7,1,4,0,0,0,8,38,0
19,1,11879,8,2,3,4,2,0,0,0,6,38,0
7,1,7345,3,1,6,2,2,0,0,0,0,38,0
14,1,6970,3,1,3,3,2,1,0,0,8,38,0
37,3,14103,3,3,0,4,4,0,0,0,3,38,0
27,1,5759,1,0,12,0,4,1,0,0,8,38,0
1,1,12830,8,1,5,3,3,1,0,0,0,38,0
24,1,16985,3,0,13,5,4,0,0,0,8,38,0
20,2,4920,4,2,3,1,4,0,0,0,21,38,0
9,3,7094,1,1,9,1,1,1,0,0,0,18,0
51,2,2979,2,0,9,0,4,1,0,0,18,1,0
14,1,910,8,0,11,0,4,1,0,0,8,38,0
31,1,9715,3,2,2,1,4,1,0,0,8,38,0
9,1,7651,8,0,6,0,2,1,0,0,8,38,0
46,1,3610,3,0,13,0,4,1,0,0,8,38,0
2,1,14189,8,1,6,3,4,1,0,0,0,38,0
25,2,1413,3,0,11,0,4,1,0,0,21,38,0
47,3,2892,0,0,7,0,1,1,0,0,8,38,1
15,1,4660,1,1,13,1,4,1,0,0,8,38,0
33,1,16739,3,0,2,0,4,1,0,0,15,38,0
56,1,2507,3,0,4,0,1,1,0,0,8,29,0
15,1,19162,1,1,9,1,2,0,0,0,8,38,0
36,1,3011,8,0,13,0,4,1,90,0,13,38,1
41,1,14332,1,2,11,1,4,1,0,0,8,38,0
20,3,18760,8,0,2,0,4,1,78,0,8,38,1
7,1,19428,8,1,2,3,4,1,0,0,0,38,0
36,1,5893,1,0,3,0,4,1,0,0,18,38,1
6,1,8497,8,1,3,3,3,0,0,0,8,38,0
13,1,12838,3,0,3,2,4,0,0,0,8,38,0
21,1,19365,1,1,7,3,4,0,0,0,3,38,0
11,1,6440,3,1,2,1,4,1,0,0,8,38,0
2,1,142,3,1,7,3,4,0,0,0,0,38,0
28,1,14188,3,0,6,0,2,1,0,0,8,38,0
9,1,15532,1,1,0,3,4,1,0,0,8,38,0
16,1,15926,3,1,11,4,4,0,0,0,8,38,0
37,1,864,4,0,3,5,4,0,0,0,21,38,1
6,1,7815,8,1,3,1,4,0,0,0,18,38,0
26,2,13791,3,0,11,0,4,1,0,0,21,38,1
20,1,14549,3,1,8,1,4,0,0,0,0,7,0
14,1,11631,6,0,7,0,4,1,0,0,8,25,0
39,2,13254,3,0,3,0,4,1,0,29,8,38,0
8,1,10197,3,1,2,3,4,1,0,0,8,38,0
0,1,10,3,1,7,3,2,0,0,0,0,38,0
20,1,3909,3,3,0,4,4,0,0,0,21,38,0
43,1,461,0,0,12,0,4,1,0,0,8,38,0
42,3,1894,1,0,3,1,4,0,0,0,8,38,0
42,3,10954,3,0,2,0,4,1,0,0,8,38,1
29,2,18773,7,0,9,0,4,1,107,0,8,38,1
7,1,13215,3,1,2,3,4,1,0,15,18,38,0
12,1,1497,3,0,7,5,4,0,67,0,8,38,1
16,2,2111,0,2,7,4,4,0,0,0,21,38,0
6,3,16355,8,1,10,1,4,1,0,0,8,38,0
3,1,16321,8,1,0,3,4,1,0,0,0,26,0
43,1,18454,3,3,7,1,4,0,0,0,12,38,0
27,1,13444,3,1,11,4,3,0,0,0,3,5,0
1,1,9112,3,1,13,3,4,1,6,0,0,38,0
35,3,335,3,1,7,4,2,0,0,0,8,38,0
14,1,13323,3,2,2,1,4,1,0,0,13,38,0
13,1,8263,1,3,9,4,4,0,0,0,21,38,1
16,1,8221,3,0,5,0,4,1,60,0,8,38,0
3,1,14590,8,1,7,1,4,0,0,0,0,38,0
16,1,13026,0,2,0,3,2,0,0,0,18,38,0
8,1,11301,3,1,7,1,2,0,0,0,3,38,0
46,1,4711,3,2,2,1,4,0,0,0,0,38,0
46,2,1505,8,3,3,1,4,1,0,0,3,38,0
26,1,18396,3,2,11,1,4,0,0,0,0,38,0
41,1,16870,3,3,6,1,4,0,0,0,8,38,0
18,1,5746,0,1,0,3,4,0,105,0,8,38,1
25,1,18774,8,0,3,0,4,1,0,0,21,38,1
3,3,10792,8,1,10,3,4,1,0,0,0,38,0
18,1,10826,3,2,2,1,4,1,0,0,8,38,0
45,1,113,3,0,3,0,4,1,0,0,8,38,0
24,1,16513,3,2,2,4,4,0,14,0,18,38,0
26,2,10043,1,0,9,5,4,0,0,0,3,38,0
2,1,19494,3,1,6,3,4,1,0,0,8,38,0
29,1,8209,3,1,0,3,4,0,0,0,8,38,0
30,1,1917,1,0,9,0,4,1,107,0,18,38,1
19,2,10124,1,0,3,0,4,1,90,0,8,38,1
28,1,10145,0,1,0,1,2,0,0,0,8,38,0
31,1,383,3,0,2,0,4,1,0,0,0,38,0
12,1,2492,0,1,0,1,1,0,0,0,8,38,0
31,3,5088,1,0,3,0,4,1,78,0,8,38,1
19,1,19494,3,2,11,4,2,0,0,0,0,38,0
41,1,6943,3,0,2,0,4,1,0,0,8,38,0
26,1,17130,3,1,0,1,2,0,0,0,8,38,0
42,1,538,1,0,2,0,4,1,0,0,0,38,0
25,1,10404,1,0,3,0,4,1,0,0,8,38,0
16,3,172,0,0,12,0,4,1,0,0,8,38,1
6,3,8283,8,1,1,2,4,1,0,0,8,38,0
4,1,14661,8,1,5,3,4,1,0,0,0,38,0
31,1,12671,6,2,6,4,3,0,0,0,8,5,0
15,3,2771,3,0,2,0,4,1,0,0,8,38,0
14,1,2772,8,0,0,0,4,1,0,0,18,38,1
49,3,15630,4,3,9,1,4,0,0,0,8,38,0
6,3,18049,1,1,0,1,4,1,0,0,0,38,0
35,1,19152,8,0,0,5,4,0,0,0,3,38,1
0,1,6444,3,1,5,3,4,1,0,0,0,38,0
18,1,14683,8,0,11,0,4,1,0,0,11,38,1
22,1,10923,2,0,9,0,4,1,117,0,21,38,1
7,1,7215,8,1,0,4,4,0,0,0,8,38,0
28,1,2648,3,0,7,0,1,1,0,0,21,23,1
8,1,18997,3,1,2,1,4,1,0,52,18,38,0
12,3,11596,1,1,9,1,2,1,0,0,8,38,0
39,1,4887,1,0,0,0,4,1,78,0,12,38,1
17,2,2619,3,2,4,1,4,1,0,0,8,38,0
47,3,10967,3,2,2,1,4,1,0,0,8,38,1
10,1,5242,3,0,0,0,4,1,0,0,7,38,0
30,1,8548,3,2,6,1,4,1,70,0,8,38,0
19,1,1793,1,0,12,0,4,1,49,0,10,38,1
27,3,8064,3,2,6,1,4,1,0,0,8,38,0
14,1,5684,3,1,4,1,2,0,0,0,21,38,0
6,1,7165,3,0,0,2,4,0,0,0,3,38,0
28,3,17607,8,0,9,0,4,1,93,0,18,38,1
14,3,2587,3,1,6,3,4,1,0,0,21,38,0
28,1,16173,3,0,2,0,4,1,0,0,21,38,0
16,1,13323,0,0,9,0,4,1,0,0,8,38,1
16,3,625,4,0,9,5,4,0,0,0,8,38,0
13,2,8529,8,0,0,5,4,0,0,0,0,38,1
8,1,6979,8,1,6,1,4,1,0,0,10,38,0
53,2,5541,4,0,3,0,4,1,0,67,0,38,1
5,1,1416,3,1,13,3,4,1,0,0,8,38,0
13,1,14384,1,0,11,0,4,1,0,0,8,38,1
29,1,5308,0,0,3,0,4,1,107,0,18,38,1
26,2,6857,3,0,13,0,4,1,0,0,21,38,0
20,1,3226,6,1,6,3,4,0,0,0,0,38,0
42,2,8822,8,0,3,0,4,1,107,0,21,38,1
34,2,746,3,1,4,4,4,1,0,0,13,38,0
30,1,6177,1,0,3,0,1,1,42,0,21,23,0
19,1,756,8,0,3,0,4,1,0,0,21,38,0
56,3,12409,6,0,9,0,4,1,0,0,0,38,0
15,3,9629,4,1,9,1,4,0,0,0,8,38,0
17,1,8571,3,0,11,0,4,1,0,0,18,38,0
34,3,742,3,0,13,0,0,1,0,0,8,38,0
3,1,4981,3,1,6,4,4,0,0,0,13,38,0
40,1,11397,8,0,7,0,3,1,0,0,8,25,0
2,1,6894,8,1,7,3,4,1,0,0,0,38,0
28,1,11630,3,0,11,0,4,1,93,0,8,38,1
38,1,3696,3,0,2,0,4,1,0,0,8,38,0
43,1,7146,8,0,2,0,0,1,0,0,8,38,0
2,1,3410,3,1,4,1,4,1,0,0,8,38,0
18,1,8504,3,0,12,0,4,1,0,0,8,38,0
3,1,14046,3,1,6,3,4,0,0,0,0,38,0
17,3,12706,1,1,9,2,2,1,0,0,0,38,0
9,1,16824,7,0,9,0,4,1,0,50,8,38,1
56,3,5781,8,3,12,1,4,0,51,0,8,38,0
10,1,17139,4,0,9,0,4,1,0,0,21,38,0
20,2,298,0,1,4,3,4,1,0,0,21,38,0
56,2,18048,3,0,11,0,4,1,0,0,8,38,0
29,3,18437,0,0,12,0,4,1,0,44,8,38,1
19,3,3710,3,1,0,1,4,1,0,0,8,38,0
37,2,1261,3,0,4,0,4,1,0,0,21,38,1
32,1,14288,3,0,7,0,4,1,0,0,18,38,0
51,3,473,3,0,4,0,4,1,0,0,8,38,0
17,1,1640,1,1,3,1,4,1,0,23,18,38,0
13,1,16873,0,1,9,1,2,1,0,0,8,38,0
11,1,18938,1,1,11,4,4,1,0,0,18,38,0
11,1,4060,3,0,3,0,4,1,0,0,18,38,1
8,3,12230,8,0,7,0,4,1,0,0,8,38,0
9,1,8144,8,1,6,1,1,1,0,0,8,29,0
23,1,8254,8,0,12,0,4,1,0,0,21,38,1
15,3,3612,3,2,0,4,4,0,0,0,8,38,0
1,1,3767,3,1,8,1,4,0,0,0,0,38,0
19,1,19464,1,0,9,0,2,1,0,0,8,38,0
9,1,11349,1,1,9,3,4,0,0,0,8,38,0
7,1,11327,3,1,9,3,4,0,0,0,13,38,0
59,3,7510,3,0,7,0,4,1,88,0,8,38,0
3,1,13178,8,1,0,3,4,0,0,0,8,25,0
10,1,8340,1,2,12,3,4,1,0,0,18,38,0
41,3,722,1,2,9,1,4,0,0,0,18,38,0
20,1,5694,4,0,3,0,4,1,0,50,8,38,1
11,1,57,3,1,3,1,4,1,0,0,8,38,0
19,3,9667,1,2,9,1,4,0,0,0,21,38,0
28,3,1732,3,0,2,0,4,1,0,0,8,38,1
6,1,17074,3,1,11,1,4,1,0,0,16,38,0
52,3,11634,3,0,3,0,4,1,0,0,3,38,0
41,2,7801,3,0,3,0,4,1,0,0,8,38,0
5,1,4452,3,1,0,3,4,1,0,0,0,38,0
41,2,6592,1,0,4,0,4,1,0,0,3,38,0
36,3,3036,8,0,10,0,4,1,0,0,21,38,1
27,2,905,3,0,4,0,4,1,0,0,21,38,0
14,1,1897,3,1,7,1,4,1,0,0,8,38,0
29,1,8928,1,2,6,4,3,0,0,0,8,32,0
31,1,5821,3,0,7,0,4,1,0,0,8,38,0
29,3,11417,8,2,0,4,4,0,0,0,8,38,0
26,1,5413,3,1,6,4,2,0,0,5,8,38,0
26,1,8983,8,2,0,1,4,0,0,0,8,38,0
0,2,10226,3,1,11,3,4,1,0,0,0,38,0
3,1,13431,8,1,11,3,4,1,0,0,8,38,0
5,1,2250,8,1,9,1,4,0,0,0,3,38,0
18,1,3384,8,2,7,4,4,0,0,0,8,38,0
12,1,14800,1,1,12,1,4,1,0,0,8,38,0
8,1,12326,3,1,2,1,4,1,0,0,3,38,0
37,1,6821,3,0,6,0,4,1,0,0,8,38,0
6,1,2613,8,0,11,3,4,0,0,0,0,38,0
19,1,17101,6,2,8,4,3,0,0,0,3,25,0
9,2,12107,3,0,2,0,4,1,0,0,18,38,0
8,3,9484,3,1,7,3,4,1,0,0,8,38,0
29,1,18525,3,2,7,4,4,0,0,0,8,38,0
24,1,5656,8,2,2,1,4,0,0,0,18,38,0
14,1,7699,3,1,9,3,4,1,0,0,8,38,0
31,3,19494,4,0,9,0,4,1,0,0,8,38,1
35,2,19494,4,2,3,1,2,0,0,0,18,38,0
5,3,3627,3,1,5,3,4,1,0,0,11,38,0
1,1,809,3,1,2,3,4,1,0,0,0,38,0
29,1,4460,8,1,0,1,4,0,0,0,8,38,0
17,3,6816,8,1,10,3,4,1,0,0,8,38,0
13,3,2441,3,0,1,2,0,1,0,0,16,38,0
14,1,5322,3,1,7,1,4,1,0,0,8,38,0
